时间,油  压,排  量,总 液 量,砂 浓 度,总 砂 量,液  添,液添总量
HH:mm:ss,MPa,m3/min,m3,kg/m3,m3,L/min,L
04:43:41,40.92,3.2,969.6,0,80.06,0.1,1596.6
04:43:42,41.02,3.2,969.6,0,80.06,0.1,1596.6
04:43:43,41.04,3.2,969.7,0,80.06,0.1,1596.6
04:43:44,41.09,3.2,969.7,0,80.06,0.1,1596.6
04:43:45,41.11,3.21,969.8,0,80.06,0.1,1596.6
04:43:46,41.15,3.21,969.8,0,80.06,0.1,1596.6
04:43:47,41.13,3.21,969.9,0,80.06,0.1,1596.6
04:43:48,41.14,3.21,970,0,80.06,0.1,1596.6
04:43:49,41.2,3.21,970,0,80.06,0.1,1596.6
04:43:50,41.24,3.21,970.1,0,80.06,0.1,1596.6
04:43:51,41.22,3.2,970.1,0,80.06,0.1,1596.6
04:43:52,41.31,3.2,970.2,0,80.06,0.1,1596.6
04:43:53,41.32,3.2,970.2,0,80.06,0.1,1596.6
04:43:54,41.32,3.2,970.3,0,80.06,0.1,1596.6
04:43:55,41.38,3.2,970.3,0,80.06,0.1,1596.6
04:43:56,41.42,3.2,970.4,0,80.06,0.1,1596.6
04:43:57,41.43,3.2,970.4,0,80.06,0.1,1596.6
04:43:58,41.46,3.2,970.5,0,80.06,0.1,1596.6
04:43:59,41.52,3.2,970.5,0,80.06,0.1,1596.6
04:44:00,41.52,3.2,970.6,0,80.06,0.1,1596.6
04:44:01,41.61,3.2,970.6,0,80.06,0.1,1596.6
04:44:02,41.62,3.2,970.7,0,80.06,0.1,1596.6
04:44:03,41.63,3.2,970.8,0,80.06,0.1,1596.6
04:44:04,41.67,3.2,970.8,0,80.06,0.1,1596.6
04:44:05,41.73,3.2,970.9,0,80.06,0.1,1596.6
04:44:06,41.74,3.2,970.9,0,80.06,0.1,1596.6
04:44:07,41.78,3.2,971,0,80.06,0.1,1596.6
04:44:08,41.81,3.2,971,0,80.06,0.1,1596.6
04:44:09,41.84,3.2,971.1,0,80.06,0.1,1596.6
04:44:10,41.84,3.2,971.1,0,80.06,0.1,1596.6
04:44:11,41.82,3.2,971.2,0,80.06,0.1,1596.6
04:44:12,41.89,3.2,971.2,0,80.06,0.1,1596.6
04:44:13,41.92,3.2,971.3,0,80.06,0.1,1596.6
04:44:14,41.94,3.2,971.3,0,80.06,0.1,1596.6
04:44:15,42,3.2,971.4,0,80.06,0.1,1596.6
04:44:16,42.01,3.2,971.4,0,80.06,0.1,1596.6
04:44:17,42.08,3.2,971.5,0,80.06,0.1,1596.6
04:44:18,42.11,3.2,971.6,0,80.06,0.1,1596.7
04:44:19,42.11,3.2,971.6,0,80.06,0.1,1596.7
04:44:20,42.19,3.2,971.7,0,80.06,0.1,1596.7
04:44:21,42.21,3.2,971.7,0,80.06,0.1,1596.7
04:44:22,42.27,3.2,971.8,0,80.06,0.1,1596.7
04:44:23,42.3,3.2,971.8,0,80.06,0.1,1596.7
04:44:24,42.33,3.2,971.9,0,80.06,0.1,1596.7
04:44:25,42.38,3.2,971.9,0,80.06,0.1,1596.7
04:44:26,42.42,3.2,972,0,80.06,0.1,1596.7
04:44:27,42.46,3.2,972,0,80.06,0.1,1596.7
04:44:28,42.51,3.2,972.1,0,80.06,0.1,1596.7
04:44:29,42.5,3.2,972.1,0,80.06,0.1,1596.7
04:44:30,42.52,3.2,972.2,0,80.06,0.1,1596.7
04:44:31,42.57,3.2,972.2,0,80.06,0.1,1596.7
04:44:32,42.61,3.2,972.3,0,80.06,0.1,1596.7
04:44:33,42.65,3.2,972.4,0,80.06,0.1,1596.7
04:44:34,42.71,3.2,972.4,0,80.06,0.1,1596.7
04:44:35,42.73,3.2,972.5,0,80.06,0.1,1596.7
04:44:36,42.78,3.2,972.5,0,80.06,0.1,1596.7
04:44:37,42.83,3.2,972.6,0,80.06,0.1,1596.7
04:44:38,42.81,3.2,972.6,0,80.06,0.1,1596.7
04:44:39,42.83,3.2,972.7,0,80.06,0.1,1596.7
04:44:40,42.83,3.2,972.7,0,80.06,0.1,1596.7
04:44:41,42.88,3.2,972.8,0,80.06,0.1,1596.7
04:44:42,42.92,3.2,972.8,0,80.06,0.1,1596.7
04:44:43,42.98,3.2,972.9,0,80.06,0.1,1596.7
04:44:44,43.08,3.2,972.9,0,80.06,0.1,1596.7
04:44:45,43.08,3.2,973,0,80.06,0.1,1596.7
04:44:46,43.07,3.21,973,0,80.06,0.1,1596.7
04:44:47,43.25,3.21,973.1,0,80.06,0.1,1596.7
04:44:48,43.59,3.21,973.2,0,80.06,0.1,1596.7
04:44:49,43.87,3.21,973.2,0,80.06,0.1,1596.7
04:44:50,44.17,3.22,973.3,0,80.06,0.1,1596.7
04:44:51,44.46,3.23,973.3,0,80.06,0.1,1596.7
04:44:52,44.64,3.25,973.4,0,80.06,0.1,1596.7
04:44:53,44.81,3.27,973.4,0,80.06,0.1,1596.7
04:44:54,44.99,3.3,973.5,0,80.06,0.1,1596.7
04:44:55,45.12,3.35,973.5,0,80.06,0.1,1596.7
04:44:56,45.24,3.4,973.6,0,80.06,0.1,1596.7
04:44:57,45.31,3.45,973.6,0,80.06,0.1,1596.7
04:44:58,45.28,3.5,973.7,0,80.06,0.1,1596.7
04:44:59,45.22,3.54,973.8,0,80.06,0.1,1596.7
04:45:00,45.19,3.57,973.8,0,80.06,0.1,1596.7
04:45:01,45.14,3.6,973.9,0,80.06,0.1,1596.7
04:45:02,45.11,3.63,973.9,0,80.06,0.1,1596.7
04:45:03,45.13,3.65,974,0,80.06,0.1,1596.7
04:45:04,45.11,3.67,974.1,0,80.06,0.1,1596.7
04:45:05,45.17,3.69,974.1,0,80.06,0.1,1596.7
04:45:06,45.35,3.7,974.2,0,80.06,0.1,1596.7
04:45:07,45.63,3.72,974.3,0,80.06,0.1,1596.7
04:45:08,45.94,3.73,974.3,0,80.06,0.1,1596.7
04:45:09,46.14,3.75,974.4,0,80.06,0.1,1596.7
04:45:10,46.4,3.78,974.4,0,80.06,0.1,1596.7
04:45:11,46.54,3.81,974.5,0,80.06,0.1,1596.7
04:45:12,46.78,3.85,974.6,0,80.06,0.1,1596.7
04:45:13,46.9,3.9,974.6,0,80.06,0.1,1596.7
04:45:14,47.03,3.95,974.7,0,80.06,0.1,1596.7
04:45:15,47.17,3.99,974.8,0,80.06,0.1,1596.7
04:45:16,47.2,4.03,974.8,0,80.06,0.1,1596.7
04:45:17,47.25,4.07,974.9,0,80.06,0.1,1596.7
04:45:18,47.23,4.1,975,0,80.06,0.1,1596.7
04:45:19,47.25,4.13,975,0,80.06,0.1,1596.7
04:45:20,47.21,4.16,975.1,0,80.06,0.1,1596.7
04:45:21,47.13,4.19,975.2,0,80.06,0.1,1596.7
04:45:22,47.12,4.21,975.2,0,80.06,0.1,1596.7
04:45:23,47.1,4.23,975.3,0,80.06,0.1,1596.7
04:45:24,47.32,4.25,975.4,0,80.06,0.1,1596.7
04:45:25,47.59,4.28,975.5,0,80.06,0.1,1596.7
04:45:26,47.93,4.31,975.5,0,80.06,0.1,1596.7
04:45:27,48.2,4.35,975.6,0,80.06,0.1,1596.7
04:45:28,48.42,4.39,975.7,0,80.06,0.1,1596.8
04:45:29,48.72,4.44,975.8,0,80.06,0.1,1596.8
04:45:30,48.87,4.5,975.8,0,80.06,0.1,1596.8
04:45:31,49.27,4.57,975.9,0,80.06,0.7,1596.8
04:45:32,49.68,4.66,976,0,80.06,3.3,1596.8
04:45:33,50.04,4.75,976.1,0,80.06,3.9,1596.9
04:45:34,50.34,4.83,976.1,0,80.06,3.9,1597
04:45:35,50.7,4.89,976.2,0,80.06,3.9,1597
04:45:36,51.01,4.96,976.3,0,80.06,3.9,1597.1
04:45:37,51.26,5.01,976.4,0,80.06,3.9,1597.1
04:45:38,51.43,5.06,976.5,0,80.06,4.3,1597.2
04:45:39,51.6,5.11,976.6,0,80.06,6.4,1597.3
04:45:40,51.71,5.15,976.6,0,80.06,7.9,1597.5
04:45:41,51.91,5.19,976.7,0,80.06,8,1597.6
04:45:42,51.99,5.23,976.8,0,80.06,8.2,1597.7
04:45:43,52.05,5.26,976.9,0,80.06,8.3,1597.9
04:45:44,52.12,5.29,977,0,80.06,8.5,1598
04:45:45,52.08,5.32,977.1,0,80.06,8.8,1598.2
04:45:46,52.16,5.35,977.2,0,80.06,11,1598.3
04:45:47,52.3,5.38,977.3,0,80.06,15.2,1598.6
04:45:48,52.56,5.43,977.4,0,80.06,15.3,1598.8
04:45:49,52.67,5.48,977.4,0,80.06,15.4,1599.1
04:45:50,53.01,5.54,977.5,0,80.06,15.4,1599.4
04:45:51,53.25,5.59,977.6,0,80.06,15.5,1599.6
04:45:52,53.63,5.63,977.7,0,80.06,15.5,1599.9
04:45:53,54.01,5.69,977.8,0,80.06,15.5,1600.1
04:45:54,54.42,5.77,977.9,0,80.06,15.6,1600.4
04:45:55,54.88,5.85,978,0,80.06,15.6,1600.7
04:45:56,55.32,5.93,978.1,0,80.06,16.4,1600.9
04:45:57,55.77,6,978.2,0,80.06,19.5,1601.3
04:45:58,56.22,6.08,978.3,0,80.06,19.7,1601.6
04:45:59,56.79,6.17,978.4,0,80.06,19.8,1601.9
04:46:00,57.22,6.26,978.5,0,80.06,19.8,1602.2
04:46:01,57.54,6.34,978.6,0,80.06,19.9,1602.6
04:46:02,57.78,6.41,978.7,0,80.06,19.9,1602.9
04:46:03,57.93,6.47,978.8,0,80.06,20,1603.2
04:46:04,58.07,6.52,978.9,0,80.06,20,1603.6
04:46:05,58.14,6.56,979.1,0,80.06,20.1,1603.9
04:46:06,58.18,6.6,979.2,0,80.06,20.1,1604.2
04:46:07,58.25,6.63,979.3,0,80.06,20.1,1604.6
04:46:08,58.21,6.65,979.4,0,80.06,20.2,1604.9
04:46:09,58.23,6.67,979.5,0,80.06,20.2,1605.2
04:46:10,58.19,6.69,979.6,0,80.06,20.2,1605.6
04:46:11,58.24,6.7,979.7,0,80.06,20.3,1605.9
04:46:12,58.5,6.71,979.8,0,80.06,20.3,1606.3
04:46:13,58.78,6.73,979.9,0,80.06,20.4,1606.6
04:46:14,59.27,6.74,980.1,0,80.06,20.4,1606.9
04:46:15,59.51,6.78,980.2,0,80.06,20.5,1607.3
04:46:16,60.02,6.83,980.3,0,80.06,20.5,1607.6
04:46:17,60.41,6.9,980.4,0,80.06,20.6,1608
04:46:18,60.8,6.97,980.5,0,80.06,20.6,1608.3
04:46:19,61.13,7.04,980.6,0,80.06,20.6,1608.7
04:46:20,61.29,7.11,980.8,0,80.06,20.7,1609
04:46:21,61.47,7.16,980.9,0,80.06,20.7,1609.3
04:46:22,61.51,7.21,981,0,80.06,20.8,1609.7
04:46:23,61.58,7.25,981.1,0,80.06,20.8,1610
04:46:24,61.54,7.28,981.2,0,80.06,20.9,1610.4
04:46:25,61.52,7.3,981.4,0,80.06,20.9,1610.7
04:46:26,61.53,7.33,981.5,0,80.06,21,1611.1
04:46:27,61.43,7.34,981.6,0,80.06,21,1611.4
04:46:28,61.39,7.36,981.7,0,80.06,21,1611.8
04:46:29,61.35,7.37,981.8,0,80.06,21.3,1612.1
04:46:30,61.24,7.38,982,0,80.06,25.9,1612.6
04:46:31,61.32,7.39,982.1,0,80.06,42.2,1613.3
04:46:32,61.7,7.4,982.2,0,80.06,42.5,1614
04:46:34,62.06,7.42,982.3,0,80.06,42.7,1614.7
04:46:34,62.49,7.47,982.5,0,80.06,43.4,1615.4
04:46:35,62.8,7.53,982.6,0,80.06,43.9,1616.2
04:46:36,63.35,7.6,982.7,0,80.06,44.4,1616.9
04:46:37,63.69,7.67,982.8,0,80.06,44.8,1617.6
04:46:38,64.05,7.74,983,0,80.06,45.3,1618.4
04:46:39,64.36,7.79,983.1,0,80.06,45.6,1619.2
04:46:40,64.62,7.85,983.2,0,80.06,45.8,1619.9
04:46:41,64.74,7.9,983.4,0,80.06,46.1,1620.7
04:46:42,64.82,7.93,983.5,0,80.06,46.3,1621.5
04:46:43,64.86,7.97,983.6,0,80.06,46.4,1622.2
04:46:44,64.81,7.99,983.8,0,80.06,46.6,1623
04:46:45,64.72,8.02,983.9,0,80.06,46.8,1623.8
04:46:46,64.72,8.04,984,0,80.06,46.4,1624.6
04:46:47,64.63,8.06,984.2,0,80.06,45.8,1625.3
04:46:48,64.55,8.07,984.3,0,80.06,45,1626.1
04:46:49,64.47,8.08,984.4,0,80.06,43.7,1626.8
04:46:50,64.48,8.09,984.6,0,80.06,43.3,1627.5
04:46:51,64.37,8.1,984.7,0,80.06,43,1628.2
04:46:52,64.19,8.11,984.8,0,80.06,42.8,1629
04:46:53,64.14,8.11,985,0,80.06,42.6,1629.7
04:46:54,64.32,8.12,985.1,0,80.06,42.5,1630.4
04:46:55,64.63,8.13,985.2,0,80.06,42.3,1631.1
04:46:56,64.93,8.14,985.4,0,80.06,42.3,1631.8
04:46:57,65.34,8.18,985.5,0,80.06,42.2,1632.5
04:46:58,65.88,8.25,985.7,0,80.06,42.1,1633.2
04:46:59,66.38,8.33,985.8,0,80.06,42.1,1633.9
04:47:00,66.69,8.4,985.9,0,80.06,42.1,1634.6
04:47:01,66.9,8.46,986.1,0,80.06,42.1,1635.3
04:47:02,67.16,8.52,986.2,0,80.06,42.1,1636
04:47:03,67.28,8.57,986.4,0,80.06,41.9,1636.7
04:47:04,67.32,8.61,986.5,0,80.06,41.5,1637.4
04:47:05,67.37,8.64,986.6,0,80.06,41.4,1638.1
04:47:06,67.3,8.67,986.8,0,80.06,41.2,1638.8
04:47:07,67.27,8.69,986.9,0,80.06,41.2,1639.4
04:47:08,67.22,8.71,987.1,0,80.06,41.1,1640.1
04:47:09,67.18,8.72,987.2,0,80.06,41.1,1640.8
04:47:10,67.14,8.74,987.4,0,80.06,41.1,1641.5
04:47:11,67.16,8.76,987.5,0,80.06,41.1,1642.2
04:47:12,67.47,8.77,987.7,0,80.06,41.1,1642.9
04:47:13,67.76,8.8,987.8,0,80.06,41,1643.6
04:47:14,68.13,8.82,988,0,80.06,41,1644.2
04:47:15,68.56,8.86,988.1,0,80.06,41,1644.9
04:47:16,68.97,8.91,988.3,0,80.06,41.2,1645.6
04:47:17,69.28,8.99,988.4,0,80.06,42.1,1646.3
04:47:18,69.51,9.07,988.6,0,80.06,42.9,1647
04:47:19,69.71,9.14,988.7,0,80.06,43.5,1647.8
04:47:20,69.68,9.2,988.9,0,80.06,44,1648.5
04:47:21,69.76,9.25,989,0,80.06,44.6,1649.2
04:47:22,69.67,9.29,989.2,0,80.06,44.9,1650
04:47:23,69.66,9.33,989.3,0,80.06,45.3,1650.7
04:47:24,69.62,9.36,989.5,0,80.06,45.6,1651.5
04:47:25,69.49,9.38,989.6,0,80.06,45.9,1652.3
04:47:26,69.47,9.4,989.8,0,80.06,46.5,1653
04:47:27,69.47,9.41,990,0,80.06,47.8,1653.8
04:47:28,69.43,9.42,990.1,0,80.06,48.7,1654.6
04:47:29,69.69,9.44,990.3,0,80.06,49.4,1655.5
04:47:30,69.92,9.45,990.4,0,80.06,50,1656.3
04:47:31,70.26,9.49,990.6,0,80.06,50.5,1657.1
04:47:32,70.7,9.55,990.7,0,80.06,51,1658
04:47:33,71.11,9.63,990.9,0,80.06,51.4,1658.8
04:47:34,71.65,9.71,991.1,0,80.06,51.7,1659.7
04:47:35,71.88,9.79,991.2,0,80.06,52.2,1660.6
04:47:36,72.15,9.86,991.4,0,80.06,52.4,1661.5
04:47:37,72.2,9.92,991.6,0,80.06,52.7,1662.3
04:47:38,72.32,9.97,991.7,0,80.06,53.1,1663.2
04:47:39,72.3,10.01,991.9,0,80.06,53.4,1664.1
04:47:40,72.16,10.05,992.1,0,80.06,53.7,1665
04:47:41,72.08,10.08,992.2,0,80.06,54.1,1665.9
04:47:42,72.11,10.11,992.4,0,80.06,54.4,1666.8
04:47:43,72.04,10.13,992.6,0,80.06,54.8,1667.7
04:47:44,71.86,10.15,992.7,0,80.06,55.1,1668.6
04:47:45,71.85,10.17,992.9,0,80.06,55.5,1669.6
04:47:46,71.81,10.18,993.1,0,80.06,55.8,1670.5
04:47:47,71.75,10.19,993.2,0,80.06,56.2,1671.4
04:47:48,71.61,10.19,993.4,0,80.06,56.5,1672.4
04:47:49,71.43,10.2,993.6,0,80.06,56.9,1673.3
04:47:50,71.39,10.2,993.7,0,80.06,57.3,1674.3
04:47:51,71.14,10.2,993.9,0,80.06,57.6,1675.2
04:47:52,71.08,10.21,994.1,0,80.06,58,1676.2
04:47:53,71.23,10.21,994.3,0,80.06,58.3,1677.2
04:47:54,71.03,10.21,994.4,0,80.06,58.6,1678.1
04:47:55,70.94,10.21,994.6,0,80.06,58.9,1679.1
04:47:56,70.77,10.22,994.8,0,80.06,59.2,1680.1
04:47:57,70.67,10.22,994.9,0,80.06,59.5,1681.1
04:47:58,70.65,10.22,995.1,0,80.06,59.8,1682.1
04:47:59,70.36,10.23,995.3,0,80.06,60.1,1683.1
04:48:00,70.24,10.23,995.5,0,80.06,60.4,1684.1
04:48:01,70.11,10.23,995.6,0,80.06,60.6,1685.1
04:48:02,69.81,10.23,995.8,0,80.06,60.8,1686.1
04:48:03,69.76,10.23,996,0,80.06,61,1687.2
04:48:04,69.63,10.23,996.1,0,80.06,61.2,1688.2
04:48:05,69.57,10.23,996.3,0,80.06,61.3,1689.2
04:48:06,69.37,10.24,996.5,0,80.06,61.4,1690.2
04:48:07,69.25,10.24,996.6,0,80.06,61.4,1691.2
04:48:08,69.06,10.24,996.8,0,80.06,61.4,1692.3
04:48:09,68.92,10.25,997,0,80.06,61.4,1693.3
04:48:10,68.77,10.25,997.2,0,80.06,61.4,1694.3
04:48:11,68.64,10.25,997.3,0,80.06,60.1,1695.3
04:48:12,68.51,10.26,997.5,0,80.06,56.7,1696.3
04:48:13,68.42,10.26,997.7,0,80.06,53.3,1697.1
04:48:14,68.16,10.26,997.8,0,80.06,51.1,1698
04:48:15,68.1,10.26,998,0,80.06,48,1698.8
04:48:16,67.9,10.26,998.2,0,80.06,47.4,1699.6
04:48:17,67.89,10.26,998.4,0,80.06,47.3,1700.4
04:48:18,67.74,10.27,998.5,0,80.06,47.4,1701.2
04:48:19,67.75,10.27,998.7,0,80.06,47.6,1702
04:48:20,67.51,10.27,998.9,0,80.06,47.7,1702.8
04:48:21,67.32,10.27,999,0,80.06,47.8,1703.6
04:48:22,67.28,10.27,999.2,0,80.06,47.8,1704.4
04:48:23,66.95,10.27,999.4,0,80.06,47.4,1705.1
04:48:24,66.95,10.27,999.6,0,80.06,47.5,1705.9
04:48:25,67.14,10.27,999.7,0,80.06,47.7,1706.7
04:48:26,67.3,10.28,999.9,0,80.06,47.9,1707.5
04:48:27,67.47,10.33,1000.1,0,80.06,48.1,1708.3
04:48:28,67.63,10.39,1000.2,0,80.06,48.4,1709.1
04:48:29,68.08,10.46,1000.4,0,80.06,48.6,1709.9
04:48:30,68.35,10.54,1000.6,0,80.06,48.8,1710.8
04:48:31,68.49,10.61,1000.8,0,80.06,49,1711.6
04:48:32,68.63,10.67,1000.9,0,80.06,49.2,1712.4
04:48:33,68.61,10.71,1001.1,0,80.06,49.4,1713.2
04:48:34,68.69,10.76,1001.3,0,80.06,49.6,1714
04:48:35,68.58,10.79,1001.5,0,80.06,49.8,1714.9
04:48:36,68.53,10.82,1001.7,0,80.06,50,1715.7
04:48:37,68.4,10.85,1001.8,0,80.06,50.1,1716.5
04:48:38,68.34,10.87,1002,0,80.06,50.3,1717.4
04:48:39,68.24,10.89,1002.2,0,80.06,50.5,1718.2
04:48:40,68.01,10.91,1002.4,0,80.06,50.7,1719.1
04:48:41,67.92,10.92,1002.6,0,80.06,50.8,1719.9
04:48:42,67.71,10.93,1002.8,0,80.06,50.9,1720.8
04:48:43,67.54,10.94,1002.9,0,80.06,51.3,1721.6
04:48:44,67.41,10.95,1003.1,0,80.06,52.1,1722.5
04:48:45,67.16,10.96,1003.3,0,80.06,53,1723.4
04:48:46,67.17,10.97,1003.5,0,80.06,53.7,1724.3
04:48:47,66.98,10.97,1003.7,0,80.06,54.2,1725.2
04:48:48,66.65,10.97,1003.8,0,80.06,54.8,1726.1
04:48:49,66.21,10.96,1004,0,80.06,55.4,1727
04:48:50,66.35,10.96,1004.2,0,80.06,56,1727.9
04:48:51,66.49,10.96,1004.4,0,80.06,56.5,1728.9
04:48:52,66.29,10.96,1004.6,0,80.06,57.2,1729.8
04:48:53,66.31,10.97,1004.8,0,80.06,57.9,1730.8
04:48:54,65.48,10.98,1004.9,0,80.06,58.5,1731.8
04:48:55,65.75,10.98,1005.1,0,80.06,58.9,1732.8
04:48:56,65.95,10.99,1005.3,0,80.06,59.4,1733.7
04:48:57,66.08,11.01,1005.5,0,80.06,59.8,1734.7
04:48:58,65.96,11.04,1005.7,0,80.06,60.2,1735.7
04:48:59,65.23,11.06,1005.9,0,80.06,60.6,1736.8
04:49:00,65.48,11.08,1006,0,80.06,61,1737.8
04:49:01,65.83,11.1,1006.2,0,80.06,61.5,1738.8
04:49:02,65.75,11.13,1006.4,0,80.06,62,1739.8
04:49:03,65.24,11.16,1006.6,3,80.06,62.3,1740.9
04:49:04,65.65,11.18,1006.8,3,80.06,62.8,1741.9
04:49:05,65.84,11.21,1007,3,80.06,63.2,1743
04:49:06,65.24,11.23,1007.2,3,80.06,63.7,1744
04:49:07,65.6,11.25,1007.4,2,80.07,64.1,1745.1
04:49:08,65.94,11.28,1007.5,2,80.07,64.5,1746.2
04:49:09,65.98,11.32,1007.7,2,80.08,65,1747.3
04:49:10,66.02,11.37,1007.9,2,80.09,65.4,1748.3
04:49:11,65.38,11.43,1008.1,2,80.1,65.8,1749.4
04:49:12,65.67,11.48,1008.3,2,80.11,66.3,1750.5
04:49:13,65.87,11.55,1008.5,2,80.12,66.6,1751.7
04:49:14,65.97,11.62,1008.7,2,80.13,67,1752.8
04:49:15,65.74,11.69,1008.9,2,80.14,67.5,1753.9
04:49:16,65.24,11.75,1009.1,2,80.15,67.8,1755
04:49:17,65.35,11.8,1009.3,2,80.16,68.3,1756.2
04:49:18,65.61,11.84,1009.5,2,80.16,68.6,1757.3
04:49:19,65.56,11.88,1009.7,2,80.17,68.9,1758.5
04:49:20,65.37,11.91,1009.9,2,80.18,69.2,1759.6
04:49:21,65.47,11.95,1010.1,2,80.19,69.4,1760.8
04:49:22,64.63,11.98,1010.3,2,80.2,69.5,1761.9
04:49:23,64.72,12.01,1010.5,2,80.21,69.7,1763.1
04:49:24,64.75,12.03,1010.7,2,80.22,69.6,1764.2
04:49:25,64.73,12.07,1010.9,2,80.23,69.6,1765.4
04:49:26,64.53,12.11,1011.1,2,80.24,69.6,1766.6
04:49:27,64.61,12.16,1011.3,2,80.25,69.7,1767.7
04:49:28,64.43,12.21,1011.5,2,80.26,69.7,1768.9
04:49:29,64.24,12.25,1011.7,2,80.27,69.7,1770.1
04:49:30,64.3,12.28,1011.9,2,80.27,69.7,1771.2
04:49:31,64.27,12.32,1012.1,2,80.28,69.6,1772.4
04:49:32,64.1,12.37,1012.3,2,80.29,69.7,1773.5
04:49:33,64.04,12.43,1012.5,2,80.3,69.8,1774.7
04:49:34,63.77,12.48,1012.7,2,80.31,69.7,1775.9
04:49:35,63.52,12.53,1012.9,2,80.32,69.1,1777
04:49:36,63.24,12.57,1013.1,2,80.33,64.9,1778.1
04:49:37,62.66,12.61,1013.3,2,80.34,63.3,1779.1
04:49:38,62.72,12.63,1013.5,2,80.35,63.1,1780.2
04:49:39,62.93,12.66,1013.8,2,80.36,62.9,1781.2
04:49:40,63.02,12.68,1014,2,80.36,62.6,1782.3
04:49:41,63.02,12.71,1014.2,2,80.37,62.5,1783.3
04:49:42,62.96,12.74,1014.4,2,80.37,62.3,1784.4
04:49:43,62.79,12.77,1014.6,2,80.37,62.3,1785.4
04:49:44,62.47,12.8,1014.8,2,80.38,62.1,1786.4
04:49:45,62.27,12.83,1015,2,80.38,62,1787.5
04:49:46,61.95,12.86,1015.2,2,80.38,62,1788.5
04:49:47,61.62,12.89,1015.5,2,80.39,61.9,1789.5
04:49:48,61.61,12.93,1015.7,2,80.39,61.9,1790.6
04:49:49,61.62,12.97,1015.9,2,80.4,62,1791.6
04:49:50,61.53,13.04,1016.1,2,80.4,62,1792.6
04:49:51,61.47,13.11,1016.3,2,80.41,61.9,1793.7
04:49:52,61.12,13.19,1016.6,2,80.41,61.9,1794.7
04:49:53,60.86,13.25,1016.8,2,80.42,61.9,1795.7
04:49:54,60.37,13.3,1017,2,80.42,61.9,1796.8
04:49:55,59.84,13.35,1017.2,2,80.43,62,1797.8
04:49:56,59.32,13.38,1017.4,2,80.43,62,1798.8
04:49:57,58.92,13.41,1017.7,2,80.44,61.9,1799.9
04:49:58,58.61,13.44,1017.9,2,80.44,61.8,1800.9
04:49:59,58.45,13.46,1018.1,2,80.45,61.9,1801.9
04:50:00,58.2,13.48,1018.3,2,80.45,62,1803
04:50:01,58.3,13.49,1018.6,2,80.46,62,1804
04:50:02,58.36,13.51,1018.8,2,80.46,62,1805
04:50:03,58.36,13.51,1019,2,80.47,62,1806.1
04:50:04,58.6,13.52,1019.2,2,80.47,61.9,1807.1
04:50:05,58.7,13.52,1019.5,2,80.48,62,1808.1
04:50:06,58.78,13.53,1019.7,2,80.48,62,1809.2
04:50:07,59.05,13.53,1019.9,2,80.49,62,1810.2
04:50:08,59.02,13.54,1020.1,2,80.49,61.9,1811.2
04:50:09,59,13.54,1020.4,2,80.5,61.9,1812.3
04:50:10,59.07,13.54,1020.6,2,80.5,61.9,1813.3
04:50:11,58.66,13.54,1020.8,2,80.51,62,1814.3
04:50:12,58.59,13.54,1021,2,80.51,62,1815.4
04:50:13,58.71,13.55,1021.3,2,80.52,61.9,1816.4
04:50:14,58.73,13.55,1021.5,2,80.52,61.9,1817.4
04:50:15,58.93,13.55,1021.7,2,80.53,61.9,1818.4
04:50:16,59.07,13.55,1021.9,2,80.53,61.9,1819.5
04:50:17,59.15,13.55,1022.2,2,80.54,62,1820.5
04:50:18,59.28,13.55,1022.4,2,80.54,61.9,1821.5
04:50:19,59.27,13.55,1022.6,2,80.54,61.9,1822.6
04:50:20,59.33,13.55,1022.8,2,80.54,61.8,1823.6
04:50:21,59.54,13.55,1023.1,2,80.54,61.9,1824.6
04:50:22,59.68,13.55,1023.3,2,80.54,61.9,1825.7
04:50:23,59.76,13.55,1023.5,2,80.54,62,1826.7
04:50:24,59.84,13.55,1023.8,2,80.54,61.9,1827.7
04:50:25,59.85,13.55,1024,2,80.54,61.9,1828.8
04:50:26,59.93,13.55,1024.2,2,80.54,61.9,1829.8
04:50:27,59.95,13.55,1024.4,2,80.54,61.9,1830.8
04:50:28,59.96,13.55,1024.7,2,80.54,61.8,1831.9
04:50:29,60.01,13.55,1024.9,2,80.54,61.4,1832.9
04:50:30,59.94,13.55,1025.1,2,80.54,61.2,1833.9
04:50:31,60,13.55,1025.3,2,80.54,61.1,1834.9
04:50:32,60.02,13.55,1025.6,2,80.54,61.1,1835.9
04:50:33,60.03,13.54,1025.8,2,80.54,61.1,1837
04:50:34,60.08,13.54,1026,2,80.54,61.1,1838
04:50:35,60.14,13.54,1026.2,2,80.54,61.1,1839
04:50:36,60.2,13.54,1026.5,2,80.54,61,1840
04:50:37,60.14,13.54,1026.7,2,80.54,61,1841
04:50:38,60.13,13.53,1026.9,2,80.54,61.1,1842
04:50:39,60.25,13.53,1027.1,2,80.54,61.1,1843.1
04:50:40,60.31,13.53,1027.4,2,80.54,61,1844.1
04:50:41,60.35,13.53,1027.6,2,80.54,61,1845.1
04:50:42,60.36,13.53,1027.8,0,80.54,61,1846.1
04:50:43,60.38,13.53,1028,0,80.54,61,1847.1
04:50:44,60.46,13.53,1028.3,0,80.54,61.1,1848.2
04:50:45,60.36,13.53,1028.5,0,80.54,61,1849.2
