时间,施工压力,施工排量,阶段液量,总液量,砂浓度,阶段砂量,砂总量,混砂1液添3
HH:mm:ss,MPa,m3/min,m3,m3,kg/m3,t,t,L/min
18:16:50,80.4,14.9,97.4,1637.6,0,0,147.6,29.5
18:16:51,80.6,15,97.6,1637.9,0,0,147.6,29.64
18:16:52,80.6,15,97.9,1638.1,0,0,147.6,29.26
18:16:53,80.6,15,98.1,1638.4,0,0,147.6,29.33
18:16:54,80.5,15.1,98.4,1638.6,0,0,147.6,29.05
18:16:55,80.5,15.1,98.6,1638.9,0,0,147.6,29.47
18:16:56,80.5,15.1,98.9,1639.1,0,0,147.6,29.17
18:16:57,80.7,15.1,99.1,1639.4,0,0,147.6,29.53
18:16:58,80.9,15.1,99.4,1639.6,0,0,147.6,29.31
18:16:59,81,15.2,99.6,1639.9,0,0,147.6,28.95
18:17:00,81.2,15.2,99.9,1640.1,0,0,147.6,29.16
18:17:01,81.2,15.2,100.1,1640.4,0,0,147.6,29.2
18:17:02,81.2,15.3,100.4,1640.6,0,0,147.6,29.24
18:17:03,81.3,15.3,100.6,1640.9,0,0,147.6,29.35
18:17:04,81.2,15.3,100.9,1641.1,0,0,147.6,29.36
18:17:05,81.1,15.3,101.1,1641.4,0,0,147.6,29.15
18:17:06,81.2,15.3,101.4,1641.6,0,0,147.6,29.01
18:17:07,81.3,15.3,101.7,1641.9,0,0,147.6,29.43
18:17:08,81.5,15.4,101.9,1642.2,0,0,147.6,29.58
18:17:09,81.6,15.4,102.2,1642.4,0,0,147.6,29.64
18:17:10,81.7,15.5,102.4,1642.7,0,0,147.6,29.48
18:17:11,81.8,15.5,102.7,1642.9,0,0,147.6,29.01
18:17:12,81.8,15.6,102.9,1643.2,0,0,147.6,29.17
18:17:13,81.8,15.6,103.2,1643.5,0,0,147.6,29.51
18:17:14,81.7,15.6,103.5,1643.7,0,0,147.6,29.14
18:17:15,81.7,15.6,103.7,1644,0,0,147.6,29.64
18:17:16,81.6,15.6,104,1644.2,0,0,147.6,29.66
18:17:17,81.6,15.6,104.2,1644.5,0,0,147.6,29.56
18:17:18,81.7,15.6,104.5,1644.8,0,0,147.6,29.36
18:17:19,81.9,15.7,104.8,1645,0,0,147.6,29.14
18:17:20,82,15.7,105,1645.3,0,0,147.6,28.91
18:17:21,82.2,15.8,105.3,1645.5,0,0,147.6,29.27
18:17:22,82.2,15.8,105.6,1645.8,0,0,147.6,29.07
18:17:23,82.2,15.8,105.8,1646.1,0,0,147.6,29.38
18:17:24,82.2,15.8,106.1,1646.3,0,0,147.6,29.9
18:17:25,82.1,15.9,106.3,1646.6,0,0,147.6,29.9
18:17:26,82.1,15.9,106.6,1646.9,0,0,147.6,29.91
18:17:27,82.1,15.9,106.9,1647.1,0,0,147.6,29.96
18:17:28,82,15.9,107.1,1647.4,0,0,147.6,29.63
18:17:29,82,15.9,107.4,1647.7,0,0,147.6,29.27
18:17:30,82,15.9,107.7,1647.9,0,0,147.6,29.21
18:17:31,82,15.9,107.9,1648.2,0,0,147.6,29.19
18:17:32,82,15.9,108.2,1648.4,0,0,147.6,29.36
18:17:33,81.9,15.9,108.5,1648.7,0,0,147.6,29.67
18:17:34,81.9,15.9,108.7,1649,0,0,147.6,29.38
18:17:35,81.9,15.9,109,1649.2,0,0,147.6,29.48
18:17:36,81.8,15.9,109.3,1649.5,0,0,147.6,29.18
18:17:37,81.8,15.9,109.5,1649.8,0,0,147.6,29.2
18:17:38,81.8,15.9,109.8,1650,0,0,147.6,29.19
18:17:39,81.8,15.9,110.1,1650.3,0,0,147.6,29.41
18:17:40,81.7,15.9,110.3,1650.6,0,0,147.6,29.37
18:17:41,81.7,15.9,110.6,1650.8,0,0,147.6,29.36
18:17:42,81.7,15.9,110.9,1651.1,0,0,147.6,29.55
18:17:43,81.6,15.9,111.1,1651.4,0,0,147.6,29.35
18:17:44,81.6,15.9,111.4,1651.6,0,0,147.6,29.76
18:17:45,81.5,15.9,111.6,1651.9,0,0,147.6,29.42
18:17:46,81.5,15.9,111.9,1652.2,0,0,147.6,29.53
18:17:47,81.5,15.9,112.2,1652.4,0,0,147.6,29.27
18:17:48,81.4,15.9,112.4,1652.7,0,0,147.6,29.36
18:17:49,81.3,15.9,112.7,1653,0,0,147.6,29.57
18:17:50,81.3,15.9,113,1653.2,0,0,147.6,29.33
18:17:51,81.3,15.9,113.2,1653.5,0,0,147.6,29.7
18:17:52,81.2,15.9,113.5,1653.8,0,0,147.6,29.72
18:17:53,81.2,15.9,113.8,1654,0,0,147.6,29.49
18:17:54,81.2,15.9,114,1654.3,0,0,147.6,29.31
18:17:55,81.2,15.9,114.3,1654.6,0,0,147.6,29.32
18:17:56,81.2,15.9,114.6,1654.8,0,0,147.6,29.15
18:17:57,81.2,15.9,114.8,1655.1,0,0,147.6,29.2
18:17:58,81.2,15.9,115.1,1655.3,0,0,147.6,29.06
18:17:59,81.2,15.9,115.4,1655.6,0,0,147.6,29.16
18:18:00,81.3,15.9,115.6,1655.9,0,0,147.6,29.35
18:18:01,81.3,15.9,115.9,1656.1,0,0,147.6,29.31
18:18:02,81.3,16,116.2,1656.4,0,0,147.6,29.86
18:18:03,81.3,16,116.4,1656.7,0,0,147.6,29.71
18:18:04,81.3,16,116.7,1656.9,0,0,147.6,29.42
18:18:05,81.3,16,117,1657.2,0,0,147.6,29.19
18:18:06,81.4,16,117.2,1657.5,0,0,147.6,29.32
18:18:07,81.4,16,117.5,1657.7,0,0,147.6,29.29
18:18:08,81.4,16,117.8,1658,0,0,147.6,29.48
18:18:09,81.5,16,118,1658.3,0,0,147.6,29.57
18:18:10,81.5,16,118.3,1658.5,0,0,147.6,29.33
18:18:11,81.5,16,118.6,1658.8,0,0,147.6,29.4
18:18:12,81.5,16,118.8,1659.1,0,0,147.6,29.5
18:18:13,81.5,16,119.1,1659.3,0,0,147.6,29.51
18:18:14,81.6,16,119.4,1659.6,0,0,147.6,29.33
18:18:15,81.6,16,119.6,1659.9,0,0,147.6,29.33
18:18:16,81.6,16,119.9,1660.1,0,0,147.6,29.31
18:18:17,81.6,16,120.2,1660.4,0,0,147.6,29.39
18:18:18,81.6,16,120.4,1660.7,0,0,147.6,29.27
18:18:19,81.6,16,120.7,1660.9,0,0,147.6,29.18
18:18:20,81.6,16,121,1661.2,0,0,147.6,29.91
18:18:21,81.6,16,121.2,1661.5,0,0,147.6,29.63
18:18:22,81.7,16,121.5,1661.7,0,0,147.6,29.65
18:18:23,81.7,16,121.8,1662,0,0,147.6,29.69
18:18:24,81.7,16,122,1662.3,0,0,147.6,29.36
18:18:25,81.7,16,122.3,1662.5,0,0,147.6,29.48
18:18:26,81.8,16,122.6,1662.8,0,0,147.6,29.42
18:18:27,81.8,16,122.8,1663.1,0,0,147.6,29.31
18:18:28,81.8,16,123.1,1663.3,0,0,147.6,29.42
18:18:29,81.8,16,123.4,1663.6,0,0,147.6,29.58
18:18:30,81.8,16,123.6,1663.9,0,0,147.6,29.3
18:18:31,81.8,16,123.9,1664.1,0,0,147.6,29.34
18:18:32,81.8,16,124.2,1664.4,0,0,147.6,29
18:18:33,81.8,16,124.4,1664.7,0,0,147.6,29.19
18:18:34,81.8,16,124.7,1665,0,0,147.6,29.19
18:18:35,81.9,16,125,1665.2,0,0,147.6,29.19
18:18:36,81.9,16,125.2,1665.5,0,0,147.6,29.1
18:18:37,81.9,16,125.5,1665.8,0,0,147.6,28.84
18:18:38,81.9,16,125.8,1666,0,0,147.6,29.49
18:18:39,81.9,16,126,1666.3,0,0,147.6,29.39
18:18:40,81.9,16,126.3,1666.6,0,0,147.6,29.39
18:18:41,81.9,16,126.6,1666.8,0,0,147.6,29.34
18:18:42,81.9,16,126.8,1667.1,0,0,147.6,29.73
18:18:43,81.9,16,127.1,1667.4,0,0,147.6,29.65
18:18:44,81.9,16,127.4,1667.6,0,0,147.6,29.4
18:18:45,81.9,16,127.6,1667.9,0,0,147.6,29.4
18:18:46,81.9,16,127.9,1668.2,0,0,147.6,29.24
18:18:47,81.9,16,128.2,1668.4,0,0,147.6,29.22
18:18:48,81.9,16,128.4,1668.7,0,0,147.6,29.44
18:18:49,82,16,128.7,1669,0,0,147.6,29.74
18:18:50,82,16,129,1669.2,0,0,147.6,29.63
18:18:51,82,16,129.2,1669.5,0,0,147.6,29.53
18:18:52,82,16,129.5,1669.8,0,0,147.6,29.53
18:18:53,82,16,129.8,1670,0,0,147.6,29.41
18:18:54,82,16,130,1670.3,0,0,147.6,29.15
18:18:55,82,16,130.3,1670.6,0,0,147.6,29.15
18:18:56,82,16,130.6,1670.8,0,0,147.6,29.39
18:18:57,82,16,130.8,1671.1,0,0,147.6,29
18:18:58,82.1,16,131.1,1671.4,0,0,147.6,29.15
18:18:59,82,16,131.4,1671.6,0,0,147.6,29.18
18:19:00,82.1,16,131.6,1671.9,0,0,147.6,28.87
18:19:01,82,16,131.9,1672.2,0,0,147.6,29.43
18:19:02,82,16,132.2,1672.4,0,0,147.6,29.47
18:19:03,82.1,16,132.4,1672.7,0,0,147.6,29.44
18:19:04,82.1,16,132.7,1673,0,0,147.6,29.55
18:19:05,82.1,16,133,1673.2,0,0,147.6,29.73
18:19:06,82.1,16,133.2,1673.5,0,0,147.6,29.77
18:19:07,82.1,16,133.5,1673.8,0,0,147.6,29.63
18:19:08,82.1,16,133.8,1674,0,0,147.6,29.29
18:19:09,82.1,16,134,1674.3,0,0,147.6,29.28
18:19:10,82.1,16,134.3,1674.6,0,0,147.6,29.35
18:19:11,82.1,16,134.6,1674.8,0,0,147.6,29.19
18:19:12,82.1,16,134.8,1675.1,0,0,147.6,29.54
18:19:13,82.1,16,135.1,1675.4,0,0,147.6,29.41
18:19:14,82.1,16,135.4,1675.6,0,0,147.6,28.92
18:19:15,82.1,16,135.6,1675.9,0,0,147.6,28.91
18:19:16,82.1,16,135.9,1676.2,0,0,147.6,29.43
18:19:17,82.2,16,136.2,1676.4,0,0,147.6,29.78
18:19:18,82.2,16,136.4,1676.7,0,0,147.6,29.43
18:19:19,82.2,16,136.7,1677,0,0,147.6,29.78
18:19:20,82.2,16,137,1677.2,23.2,0,147.6,29.25
18:19:21,82.2,16,137.2,1677.5,35.8,0,147.6,29.21
18:19:22,82.2,16,137.5,1677.8,39.5,0,147.6,29.42
18:19:23,82.2,16,0,1678,45.7,0,147.6,29.6
18:19:24,82.2,16,0.3,1678.3,51.5,0,147.6,29.75
18:19:25,82.2,16,0.5,1678.6,54.7,0,147.7,29.62
18:19:26,82.2,16,0.8,1678.8,63.3,0.1,147.7,29.18
18:19:27,82.2,16,1.1,1679.1,72.3,0.1,147.7,29.14
18:19:28,82.2,16,1.3,1679.4,77.3,0.1,147.7,29.06
18:19:29,82.2,16,1.6,1679.6,80.6,0.1,147.7,28.88
18:19:30,82.3,16,1.9,1679.9,83.7,0.1,147.8,29.42
18:19:31,82.3,16,2.1,1680.2,86.1,0.2,147.8,29.4
18:19:32,82.3,16,2.4,1680.4,87.1,0.2,147.8,29.45
18:19:33,82.3,16,2.7,1680.7,88.1,0.2,147.8,29.43
18:19:34,82.3,16.1,2.9,1681,89.2,0.2,147.9,29.38
18:19:35,82.3,16,3.2,1681.2,89.6,0.3,147.9,29.67
18:19:36,82.3,16,3.5,1681.5,89.8,0.3,147.9,29.34
18:19:37,82.3,16,3.7,1681.8,90.2,0.3,147.9,29.36
18:19:38,82.3,16,4,1682,90.2,0.3,148,29.39
18:19:39,82.3,16,4.3,1682.3,90.1,0.4,148,29.36
18:19:40,82.4,16,4.5,1682.6,90.5,0.4,148,29.12
18:19:41,82.3,16,4.8,1682.8,90.4,0.4,148,29.32
18:19:42,82.4,16,5.1,1683.1,90.5,0.4,148.1,29.43
18:19:43,82.4,16,5.3,1683.4,90.6,0.4,148.1,29.34
18:19:44,82.4,16,5.6,1683.6,90.5,0.5,148.1,29.39
18:19:45,82.4,16,5.9,1683.9,90.8,0.5,148.1,29.66
18:19:46,82.4,16,6.1,1684.2,90.8,0.5,148.1,29.35
18:19:47,82.4,16,6.4,1684.4,90.6,0.5,148.2,29.56
18:19:48,82.4,16,6.7,1684.7,90.8,0.6,148.2,29.96
18:19:49,82.4,16,6.9,1685,90.9,0.6,148.2,29.83
18:19:50,82.4,16,7.2,1685.2,90.7,0.6,148.2,29.69
18:19:51,82.4,16,7.5,1685.5,90.9,0.6,148.3,29.19
18:19:52,82.4,16,7.7,1685.8,91,0.7,148.3,29.1
18:19:53,82.3,16,8,1686,90.8,0.7,148.3,29.46
18:19:54,82.4,16,8.3,1686.3,91,0.7,148.3,29.21
18:19:55,82.4,16,8.5,1686.6,90.9,0.7,148.4,29.58
18:19:56,82.4,16,8.8,1686.8,90.8,0.8,148.4,29.32
18:19:57,82.4,15.9,9.1,1687.1,90.9,0.8,148.4,29.23
18:19:58,82.4,15.9,9.3,1687.4,91,0.8,148.4,29.37
18:19:59,82.4,15.9,9.6,1687.6,90.8,0.8,148.4,29.25
18:20:00,82.4,15.9,9.9,1687.9,90.9,0.8,148.5,29.21
18:20:01,82.4,16,10.1,1688.2,91,0.9,148.5,29.56
18:20:02,82.4,16,10.4,1688.4,90.9,0.9,148.5,29.33
18:20:03,82.4,16,10.7,1688.7,91.1,0.9,148.5,28.97
18:20:04,82.4,16,10.9,1689,91,0.9,148.6,29.45
18:20:05,82.4,16,11.2,1689.2,90.8,1,148.6,29.15
18:20:06,82.4,16,11.5,1689.5,91,1,148.6,29.34
18:20:07,82.4,15.9,11.7,1689.8,90.9,1,148.6,29.14
18:20:08,82.4,15.9,12,1690,90.8,1,148.7,29.32
18:20:09,82.4,15.9,12.3,1690.3,90.9,1.1,148.7,28.92
18:20:10,82.4,15.9,12.5,1690.5,90.7,1.1,148.7,29.15
18:20:11,82.4,15.9,12.8,1690.8,90.6,1.1,148.7,29.54
18:20:12,82.4,15.9,13.1,1691.1,90.8,1.1,148.8,29.02
18:20:13,82.4,16,13.3,1691.3,90.8,1.1,148.8,29.12
18:20:14,82.4,16,13.6,1691.6,90.7,1.2,148.8,29.28
18:20:15,82.4,15.9,13.9,1691.9,90.9,1.2,148.8,29.82
18:20:16,82.4,15.9,14.1,1692.1,90.8,1.2,148.8,29.27
18:20:17,82.4,15.9,14.4,1692.4,90.6,1.2,148.9,29.42
18:20:18,82.4,15.9,14.7,1692.7,90.8,1.3,148.9,29.45
18:20:19,82.4,15.9,14.9,1692.9,90.7,1.3,148.9,29.6
18:20:20,82.3,15.9,15.2,1693.2,90.6,1.3,148.9,29.73
18:20:21,82.4,16,15.5,1693.5,90.7,1.3,149,29.48
18:20:22,82.4,16,15.7,1693.7,90.5,1.4,149,29.68
18:20:23,82.4,16,16,1694,90.6,1.4,149,29.16
18:20:24,82.4,16,16.3,1694.3,90.8,1.4,149,29.55
18:20:25,82.3,16,16.5,1694.5,90.5,1.4,149.1,28.73
18:20:26,82.4,16,16.8,1694.8,90.8,1.4,149.1,29.57
18:20:27,82.4,16,17,1695.1,91,1.5,149.1,29.35
18:20:28,82.4,16,17.3,1695.3,90.7,1.5,149.1,29.11
18:20:29,82.4,16,17.6,1695.6,90.9,1.5,149.1,29.7
